naics;year;vadd;cap;emp;lvadd;lcap;lemp
315225;1984;759.3;237.9;31.4;6.632396956;5.471850417;3.446807893
315225;1985;758.9;237.1;29.7;6.631870016;5.468481993;3.391147046
315225;1986;759.8;235.2;28.8;6.633055241;5.460436216;3.360375387
315225;1987;843.5;235.9;29.8;6.737559902;5.463407986;3.394508394
315225;1988;885.9;237.1;30.1;6.786604077;5.468481993;3.404525172
315225;1989;830;240.8;30.7;6.721425701;5.483966713;3.424262655
315225;1990;820.4;243.2;28.4;6.709792026;5.49388415;3.346389145
315225;1991;800.5;246.4;27.8;6.685236532;5.506956232;3.325036021
315225;1992;834;247.4;29.4;6.726233402;5.51100646;3.380994674
315225;1993;891.8;255.4;27.1;6.793241892;5.542830944;3.299533728
315225;1994;905;260;25.7;6.807934944;5.560681631;3.246490992
315225;1995;987.8;263.6;25.8;6.895480248;5.574432803;3.250374492
315225;1996;1125;260.3;21.1;7.025538315;5.561834812;3.04927304
315225;1997;999.4;260.1;23.3;6.907155099;5.561066172;3.148453361
315225;1998;825.3;270.2;22.4;6.715746957;5.599162426;3.109060959
315225;1999;799.8;272.7;20.5;6.684361696;5.60837229;3.020424886
315225;2000;878.5;275;19;6.778215908;5.616771098;2.944438979
315225;2001;786.4;277.2;17.9;6.667465569;5.624739267;2.884800713
315225;2002;894.4;272.3;12.9;6.796153102;5.6069044;2.557227311
315225;2003;1053.8;271;11.4;6.960157958;5.602118821;2.433613355
315225;2004;809.3;266;10.2;6.696169677;5.583496309;2.32238772
315225;2005;760.1;257.6;9.5;6.633450004;5.551407994;2.251291799
315225;2006;576.1;261.2;7.6;6.356281257;5.565286397;2.028148247
315225;2007;448;255.5;7.6;6.104793232;5.54322241;2.028148247
315225;2008;382.4;246.8;6.6;5.946467181;5.508578292;1.887069649
315225;2009;229.3;236.2;4.6;5.43503119;5.464678904;1.526056303
315225;2010;208.6;223.4;3.7;5.340418543;5.408963887;1.30833282
315225;2011;214;210.7;3.9;5.365976015;5.350435321;1.360976553
315225;2012;214.8;697.6;3.8;5.369707363;6.547645873;1.335001067
315225;2013;200.5;662.7;3.4;5.300814247;6.496322399;1.223775432
315225;2014;196.5;635;3;5.280662431;6.453624999;1.098612289
315225;2015;213;605.3;3.4;5.361292166;6.405724203;1.223775432
315225;2016;225.2;576.1;3.4;5.416988896;6.356281257;1.223775432
315228;1958;153.3;112.5;27;5.032396786;4.722953222;3.295836866
315228;1959;168.6;115.6;30.8;5.127529046;4.750135956;3.42751469
315228;1960;166.6;117.9;30.7;5.11559573;4.769836808;3.424262655
315228;1961;155.6;122.4;29.2;5.047288612;4.80729437;3.374168709
315228;1962;173.8;126.7;30.8;5.157905213;4.841822087;3.42751469
315228;1963;196.8;134.6;30.3;5.282187985;4.902307417;3.411147713
315228;1964;204.4;141.2;30.8;5.320078858;4.950177325;3.42751469
315228;1965;252.1;155.1;32.8;5.529825834;5.04407007;3.490428515
315228;1966;280.4;168.4;34.5;5.636217155;5.126342102;3.540959324
315228;1967;319.9;184.2;35.7;5.768008447;5.216022124;3.575150689
315228;1968;333.9;201.9;33.9;5.810841547;5.307772525;3.523415014
315228;1969;335.3;238.6;34;5.815025653;5.47478851;3.526360525
315228;1970;333.8;250.4;32.8;5.810542011;5.523059639;3.490428515
315228;1971;370.6;261.4;33.9;5.915123314;5.566051801;3.523415014
315228;1972;375.7;281.1;32.4;5.928790953;5.638710478;3.478158423
315228;1973;389.8;294.8;31.7;5.965633787;5.68629716;3.456316681
315228;1974;395.5;309.3;31.5;5.980150787;5.73431168;3.449987546
315228;1975;397.9;308.9;31.6;5.986200717;5.7330176;3.453157121
315228;1976;450.1;315.9;33.1;6.10946978;5.755425708;3.499533282
315228;1977;495.4;322.2;32.5;6.205365517;5.775172471;3.481240089
315228;1978;570.3;359.6;34.5;6.346162538;5.884992303;3.540959324
315228;1979;624.3;354.6;33.3;6.436631022;5.870990394;3.505557397
315228;1980;673.5;361.4;32;6.512487996;5.889985378;3.465735903
315228;1981;691.7;355.4;31;6.539152336;5.873243916;3.433987204
315228;1982;823.9;355;32.3;6.714049163;5.872117789;3.47506723
315228;1983;844.1;355.8;34.5;6.738270971;5.874368775;3.540959324
315228;1984;887.4;367.8;32.5;6.788295839;5.907539312;3.481240089
315228;1985;888.3;368.1;30.5;6.789309524;5.90835464;3.417726684
315228;1986;969.6;370.6;31;6.876883615;5.915123314;3.433987204
315228;1987;1076;378.6;35.7;6.981005741;5.936480239;3.575150689
315228;1988;1109.3;386.5;33.1;7.011484465;5.957131868;3.499533282
315228;1989;1148.6;390.9;35.4;7.046299088;5.968451773;3.56671182
315228;1990;1084.3;385.8;35.8;6.988689896;5.9553191;3.577947893
315228;1991;1064.9;381.9;36;6.970636177;5.945158794;3.583518938
315228;1992;1206.5;381.7;32.2;7.095478885;5.94463496;3.471966453
315228;1993;1304;385.9;32.7;7.173191742;5.955578269;3.487375078
315228;1994;1266.6;390;28;7.144091424;5.966146739;3.33220451
315228;1995;1191.5;401.6;28;7.082968297;5.995456568;3.33220451
315228;1996;1205.7;418.7;23.3;7.09481559;6.037154673;3.148453361
315228;1997;889;417.8;24.6;6.790097236;6.035002849;3.202746443
315228;1998;890.9;432.7;23.3;6.792232188;6.070044647;3.148453361
315228;1999;669;421.5;19.7;6.50578406;6.043819777;2.980618636
315228;2000;636.8;418.5;16.6;6.456455635;6.03667689;2.809402695
315228;2001;568.5;417.6;14.8;6.343001313;6.034524037;2.694627181
315228;2002;491.7;413.2;10.7;6.197868774;6.023931737;2.370243741
315228;2003;560.3;400.8;8.7;6.328472355;5.99346255;2.163323026
315228;2004;418.5;386.8;7.2;6.03667689;5.957907764;1.974081026
315228;2005;383.9;371.1;6.3;5.950382102;5.916471568;1.840549633
315228;2006;285.1;362.3;4.6;5.652839996;5.892472598;1.526056303
315228;2007;216.6;348.8;4.4;5.378052335;5.854498692;1.481604541
315228;2008;202.1;337.2;3.9;5.308762624;5.820676226;1.360976553
315228;2009;130.1;321.7;2.8;4.868303386;5.773619434;1.029619417
315228;2010;126;305.6;2.3;4.836281907;5.722277057;0.832909123
315228;2011;136.4;289.9;2.5;4.915591745;5.669536036;0.916290732
315228;2012;143.6;466.5;2.5;4.967031657;6.14525802;0.916290732
315228;2013;134.1;443.2;2.3;4.89858579;6.094021135;0.832909123
315228;2014;131.4;424.7;2;4.878246106;6.051383037;0.693147181
315228;2015;142.4;404.8;2.3;4.958639999;6.003393118;0.832909123
315228;2016;150.6;385.2;2.3;5.014627315;5.95376268;0.832909123
315231;1958;541.4;536.8;86;6.294158377;6.285625586;4.454347296
315231;1959;560.3;548.7;91.9;6.328472355;6.307551844;4.520701029
315231;1960;581.7;540.9;93.6;6.365954851;6.293234419;4.539030383
315231;1961;607;541.1;90.6;6.408528791;6.293604105;4.506454213
315231;1962;611;544.2;89.5;6.415096959;6.299316826;4.494238625
315231;1963;672;544.2;88.5;6.510258341;6.299316826;4.483002552
315231;1964;698.4;550.7;89;6.548792005;6.311190196;4.48863637
315231;1965;688.5;565.3;88;6.534515318;6.337356564;4.477336814
315231;1966;716.5;601.4;89.4;6.574378247;6.399260271;4.493120682
315231;1967;784.9;622.9;88;6.665556321;6.434385992;4.477336814
315231;1968;845.2;645;88;6.739573286;6.469250317;4.477336814
315231;1969;829.8;665.7;88.9;6.721184708;6.500839119;4.487512143
315231;1970;909.3;668.7;88.2;6.812675073;6.505335529;4.479606963
315231;1971;918.1;684.8;84;6.822306317;6.529126825;4.430816799
315231;1972;923.1;705.4;79.8;6.827737571;6.558765018;4.379523504
315231;1973;954.1;723.8;81.4;6.860768488;6.584515111;4.399375273
315231;1974;913.6;715.1;76.1;6.817392839;6.572422393;4.332048265
315231;1975;857.8;723.1;65.5;6.754370972;6.583547525;4.182050143
315231;1976;1008.9;721;68;6.916615907;6.580639137;4.219507705
315231;1977;1109.3;717.1;68.9;7.011484465;6.575215301;4.232656178
315231;1978;1246.7;716.5;69.3;7.128255339;6.574378247;4.238444906
315231;1979;1313.7;718.6;70.9;7.180602862;6.577304875;4.261270434
315231;1980;1437.3;721.4;71;7.270521633;6.581193768;4.262679877
315231;1981;1507.4;717;68.3;7.318141591;6.575075841;4.223909767
315231;1982;1504.6;714.3;61.2;7.316282361;6.571303042;4.11414719
315231;1983;1547.4;709.4;59.5;7.344331382;6.564419542;4.085976313
315231;1984;1652.3;704.8;59.8;7.409923536;6.557914075;4.091005661
315231;1985;1533.5;704.6;55.5;7.335307984;6.557630266;4.016383021
315231;1986;1601.2;696.5;55.7;7.378508627;6.546067793;4.019980147
315231;1987;1792.3;699.1;52;7.49125499;6.549793794;3.951243719
315231;1988;1884.5;700.7;51.4;7.541417813;6.552079835;3.939638172
315231;1989;1640.6;701.6;45.6;7.402817308;6.553363441;3.819907717
315231;1990;1589.8;683;43.2;7.371363501;6.52649486;3.765840495
315231;1991;1924.9;665.1;41.4;7.562629297;6.499937405;3.723280881
315231;1992;1965;642.8;41.4;7.583247524;6.465833634;3.723280881
315231;1993;1914.5;632.9;40;7.557211771;6.450312432;3.688879454
315231;1994;1876.1;624.1;37.1;7.536950433;6.436310612;3.61361697
315231;1995;1947.4;601.6;35;7.574250429;6.399592773;3.555348061
315231;1996;1707.2;582.2;28.6;7.442609881;6.366814031;3.353406718
315231;1997;1705.8;563.3;26.1;7.441789488;6.333812346;3.261935314
315231;1998;1686;553.7;23.1;7.430114139;6.316623024;3.139832618
315231;1999;1872.1;543.9;20.3;7.534816074;6.298765406;3.010620886
315231;2000;1485.1;537.8;17.7;7.303237389;6.287486744;2.87356464
315231;2001;1318.8;525.8;16.5;7.184477511;6.264920912;2.803360381
315231;2002;1041;513.2;11.9;6.947937069;6.240665633;2.4765384
315231;2003;798.9;507.2;9;6.683235781;6.228905403;2.197224577
315231;2004;620.4;497.2;6.2;6.430364431;6.20899236;1.824549292
315231;2005;514.4;479.8;4.5;6.243001173;6.17336935;1.504077397
315231;2006;445.1;465.6;3.2;6.098298976;6.143326896;1.16315081
315231;2007;319.2;449;1.9;5.765817866;6.107022888;0.641853886
315231;2008;209.3;428.8;1.4;5.343768629;6.06099061;0.336472237
315231;2009;110;409.3;1.2;4.700480366;6.014448383;0.182321557
315231;2010;89;392.1;1;4.48863637;5.971516909;0
315231;2011;58.5;373.6;0.9;4.069026754;5.923185706;-0.105360516
315231;2012;41.9;49;0.9;3.735285827;3.891820298;-0.105360516
315231;2013;42.4;47.2;0.9;3.747148362;3.854393893;-0.105360516
315231;2014;41.7;45.5;0.8;3.730501129;3.817712326;-0.223143551
315231;2015;38.4;43.4;0.7;3.64805746;3.770459441;-0.356674944
315231;2016;35.6;41.2;0.6;3.572345638;3.718438256;-0.510825624
315232;1958;250;168.7;35.9;5.521460918;5.12812199;3.580737295
315232;1959;284.7;175.8;36.3;5.651435994;5.169346985;3.591817741
315232;1960;252.7;186.9;30.1;5.532203014;5.230573714;3.404525172
315232;1961;306.6;194.4;33.6;5.725543966;5.269917892;3.514526067
315232;1962;347.5;212.4;35.9;5.850764665;5.358471289;3.580737295
315232;1963;355.2;227.2;41.2;5.872681011;5.425830687;3.718438256
315232;1964;389.8;223;42.8;5.965633787;5.407171771;3.756538103
315232;1965;426.2;239.8;44.3;6.05490872;5.479805243;3.790984677
315232;1966;464.1;253.3;45.1;6.140100046;5.534574557;3.808882247
315232;1967;445;262.7;40.3;6.098074282;5.571012697;3.696351469
315232;1968;490.4;283.6;40.3;6.195221385;5.647564795;3.696351469
315232;1969;541.5;315.4;43.5;6.294343066;5.753841675;3.772760938
315232;1970;495.2;324.3;39.1;6.204961721;5.781669013;3.666122467
315232;1971;509.6;340.7;36.4;6.233626104;5.831002325;3.594568775
315232;1972;669.3;373.2;44;6.50623239;5.922114469;3.784189634
315232;1973;748.1;441.4;45.5;6.617536659;6.089951494;3.817712326
315232;1974;807.7;458;45.2;6.694190702;6.126869184;3.811097087
315232;1975;789.8;469.3;41.8;6.671779749;6.151242223;3.73289634
315232;1976;864.8;467.4;41.8;6.762498266;6.147185422;3.73289634
315232;1977;1249.6;493;55.2;7.130578779;6.200509174;4.010962953
315232;1978;1449.8;492.8;52.6;7.279180895;6.200103412;3.96271612
315232;1979;1438.7;512.3;56.3;7.271495207;6.238910391;4.030694535
315232;1980;1491.3;532.7;55.8;7.307403502;6.277958414;4.021773869
315232;1981;1665.6;552.4;54;7.417940698;6.314272422;3.988984047
315232;1982;1949.6;562.2;60.5;7.575379502;6.331857658;4.102643365
315232;1983;1896.3;553.5;60.4;7.547659898;6.316261752;4.100989105
315232;1984;1829.1;568.1;58.2;7.511579322;6.34229746;4.063885355
315232;1985;1819.1;608.6;51.8;7.506097152;6.411161237;3.947390149
315232;1986;1891.4;604.4;49.4;7.545072575;6.40423623;3.899950424
315232;1987;2034.8;606;48.3;7.618152813;6.406879986;3.877431561
315232;1988;1897.5;607.6;44.3;7.548292509;6.409516771;3.790984677
315232;1989;1888.9;612.2;43.5;7.543749928;6.417059027;3.772760938
315232;1990;2117.6;593.2;42.9;7.658038651;6.38553161;3.758871826
315232;1991;2124.9;588.5;40.6;7.661480021;6.377576927;3.703768067
315232;1992;2094.7;576.9;37.2;7.647165624;6.357668941;3.616308761
315232;1993;2043.8;574.4;35.1;7.622566099;6.353326018;3.55820113
315232;1994;2094.5;560.5;33.5;7.64707014;6.328829243;3.511545439
315232;1995;1870.5;553.8;30.7;7.533961054;6.316803611;3.424262655
315232;1996;1824.7;534.1;26.4;7.509170869;6.280583087;3.27336401
315232;1997;1667;514.9;26.2;7.418780883;6.243972707;3.265759411
315232;1998;1907.4;513;29.2;7.553496337;6.240275845;3.374168709
315232;1999;1771.9;599.3;31.1;7.479807696;6.395762307;3.437207819
315232;2000;1681;644.4;29.3;7.427144133;6.468319651;3.377587516
315232;2001;1821.7;719.5;27.7;7.50752541;6.578556526;3.321432413
315232;2002;1742.8;729.3;15;7.463248294;6.59208517;2.708050201
315232;2003;1551.8;715.1;13.6;7.347170826;6.572422393;2.610069793
315232;2004;1408.6;700.4;11.4;7.250351582;6.5516516;2.433613355
315232;2005;1379.2;672.9;10.2;7.2292589;6.51159673;2.32238772
315232;2006;1429.2;661.4;9.4;7.264870126;6.494358801;2.240709689
315232;2007;1210.8;648.1;7.3;7.099036577;6.474045005;1.987874348
315232;2008;1029;615;7;6.936342736;6.421622268;1.945910149
315232;2009;697.5;587.5;7.1;6.547502514;6.375876246;1.960094784
315232;2010;759.2;568.4;7.3;6.632265247;6.342825396;1.987874348
315232;2011;721;537.4;7.3;6.580639137;6.286742696;1.987874348
315232;2012;860.9;1006.8;9.1;6.757978354;6.914532263;2.208274414
315232;2013;871.4;968.7;9.1;6.770101114;6.875954966;2.208274414
315232;2014;856.1;933.4;8.5;6.752387192;6.838833834;2.140066163
315232;2015;787.9;890.3;7.6;6.669371178;6.791558485;2.028148247
315232;2016;731.3;845.1;6.5;6.594823772;6.739454964;1.871802177
315233;1958;868.4;295.4;85.3;6.766652438;5.68833037;4.446174454
315233;1959;922;310.8;91;6.826545224;5.739149618;4.510859507
315233;1960;935.2;330.8;90.2;6.84076041;5.801513963;4.502029427
315233;1961;940.7;344.1;88;6.846624279;5.840932313;4.477336814
315233;1962;989.6;380.1;85.1;6.897300821;5.940434376;4.443827036
315233;1963;1056.9;408.7;91.5;6.963095374;6.012981391;4.516338972
315233;1964;1079.3;407.2;90.9;6.984067962;6.009304465;4.509760001
315233;1965;1066.6;433.7;89.2;6.972231298;6.072353051;4.49088104
315233;1966;1129.2;458;88;7.029264696;6.126869184;4.477336814
315233;1967;1410.8;478.2;95.3;7.251912198;6.170029055;4.557029811
315233;1968;1500.4;533.8;96;7.313487018;6.280021237;4.564348191
315233;1969;1586.2;608.2;98.8;7.369096498;6.410503775;4.593097605
315233;1970;1525.7;661.9;91.8;7.3302086;6.495114487;4.519612298
315233;1971;1732.8;713.4;92.4;7.457493876;6.570042273;4.526126979
315233;1972;1692.6;782.4;96.2;7.434021087;6.662366119;4.566429358
315233;1973;1823.4;829.5;97.5;7.508458169;6.72082311;4.579852378
315233;1974;1809.6;880.8;91.5;7.500861105;6.780830585;4.516338972
315233;1975;1847.2;935;90.4;7.521426258;6.840546529;4.504244267
315233;1976;1974.4;983.5;93.8;7.588019834;6.891117638;4.541164856
315233;1977;1948.7;1065.2;78.5;7.574917763;6.970917854;4.363098625
315233;1978;2108.8;1038.4;74.9;7.653874344;6.945436346;4.316153891
315233;1979;2055.1;1043.1;76.5;7.628079788;6.949952328;4.337290741
315233;1980;2252.3;1042.5;82.1;7.719707195;6.949376954;4.407938016
315233;1981;2329.5;1059.7;77.2;7.753408931;6.965741128;4.346399457
315233;1982;2264.1;1110.7;66.5;7.724932608;7.012745726;4.197201948
315233;1983;2383;1095.2;70.4;7.776115477;6.998692274;4.254193263
315233;1984;2434.9;1075.2;59.3;7.797660967;6.98026197;4.082609306
315233;1985;2379.7;1060;56.7;7.774729708;6.966024187;4.037774211
315233;1986;2455.5;1049.2;52.6;7.806085685;6.955783248;3.96271612
315233;1987;2678.2;1026;54.4;7.892900206;6.933423026;3.996364154
315233;1988;2862;993;54.8;7.95927596;6.900730664;4.003690194
315233;1989;2677.8;953.8;51;7.892750841;6.860454006;3.931825633
315233;1990;3098.2;938.7;51.3;8.038576577;6.844495939;3.937690752
315233;1991;2836.1;932.5;49.9;7.950185148;6.837869152;3.910021003
315233;1992;2626;903.3;40.5;7.873217055;6.806054724;3.701301974
315233;1993;2710.7;884.4;41.8;7.904962183;6.784909449;3.73289634
315233;1994;3051.8;863.7;41;8.023486859;6.761225486;3.713572067
315233;1995;3234;856.6;45.3;8.08147504;6.752971065;3.813307032
315233;1996;3175.1;858.2;41.4;8.063094407;6.754837173;3.723280881
315233;1997;2011.9;864.6;28.3;7.606834828;6.762266972;3.342861805
315233;1998;1899.9;845.3;29.2;7.549556532;6.739691594;3.374168709
315233;1999;2200.7;854.8;28.8;7.696530771;6.750867523;3.360375387
315233;2000;2026.3;860.3;30;7.613966749;6.757281166;3.401197382
315233;2001;1798.4;851.6;22.3;7.49465266;6.747116933;3.104586678
315233;2002;1422.1;853.9;15.9;7.259889931;6.749814091;2.766319109
315233;2003;1244.1;831;14.6;7.126167656;6.722629795;2.681021529
315233;2004;1111.2;807.4;12.4;7.013195791;6.693819208;2.517696473
315233;2005;1071.9;777.6;11.1;6.977188054;6.656212253;2.406945108
315233;2006;1095.6;755.9;10.4;6.999057437;6.627909092;2.341805806
315233;2007;828.6;733.2;7.9;6.71973753;6.597418516;2.066862759
315233;2008;799.1;708.5;7.1;6.683486094;6.563150059;1.960094784
315233;2009;553.8;679.3;6.7;6.316803611;6.521062856;1.902107526
315233;2010;614.4;655;6.4;6.420646182;6.484635236;1.85629799
315233;2011;593.4;625.4;6;6.385868708;6.438391445;1.791759469
315233;2012;719.3;841.2;7.1;6.578278517;6.734829444;1.960094784
315233;2013;728;809.4;7.1;6.590301048;6.696293232;1.960094784
315233;2014;715.3;779.8;6.7;6.572702035;6.659037477;1.902107526
315233;2015;658.2;743.9;6;6.489508837;6.611906617;1.791759469
315233;2016;611;706;5.1;6.415096959;6.559615237;1.62924054
315234;1958;500.1;213.8;54.7;6.214808078;5.365040999;4.001863709
315234;1959;502.1;226.5;54.8;6.218799303;5.422744945;4.003690194
315234;1960;500.3;281.6;53.8;6.215207918;5.640487624;3.985273467
315234;1961;524.9;308.1;52.5;6.263207768;5.730424406;3.96081317
315234;1962;544.2;324.4;53.3;6.299316826;5.781977322;3.975936331
315234;1963;623.1;342.7;57.9;6.43470702;5.836855429;4.058717385
315234;1964;666;349.6;60.9;6.501289671;5.856789644;4.109233175
315234;1965;758.8;364.5;63;6.631738238;5.898526551;4.143134726
315234;1966;790.4;389.2;62.8;6.672539146;5.96409335;4.139955073
315234;1967;773.3;413.2;56.6;6.650667072;6.023931737;4.036008985
315234;1968;776;445;54.8;6.65415252;6.098074282;4.003690194
315234;1969;811.2;507.2;53.7;6.698514633;6.228905403;3.983413002
315234;1970;756.8;513.4;53.1;6.629099018;6.241055268;3.972176928
315234;1971;763.8;555.6;49.6;6.638305975;6.320048611;3.903990834
315234;1972;827.1;582.1;50.1;6.717925607;6.366642254;3.914021008
315234;1973;918.6;597.7;52.8;6.822850772;6.393088956;3.966511191
315234;1974;916;616.3;45.4;6.820016365;6.423733858;3.815512105
315234;1975;907.8;636.3;42.3;6.81102409;6.45567015;3.744787086
315234;1976;1040.6;656.7;47.3;6.947552749;6.487227293;3.856510295
315234;1977;1375.4;696.6;54;7.226499877;6.546211358;3.988984047
315234;1978;1407.6;675;52.3;7.249641405;6.514712691;3.956996371
315234;1979;1439.5;675.4;51.3;7.27205111;6.515305108;3.937690752
315234;1980;1564.9;684.8;49.9;7.355577203;6.529126825;3.910021003
315234;1981;1962.7;695.9;49.1;7.582076355;6.545205972;3.893859035
315234;1982;1985;681.8;49.4;7.593374193;6.52473636;3.899950424
315234;1983;1903.8;666.2;48.3;7.551607168;6.501589926;3.877431561
315234;1984;1813.4;665.2;41.3;7.502958815;6.500087747;3.7208625
315234;1985;1584;661.8;35;7.367708572;6.494963395;3.555348061
315234;1986;1672.1;645.3;31.6;7.4218356;6.469715325;3.453157121
315234;1987;1919;638.8;36.7;7.559559496;6.459591416;3.602776755
315234;1988;2117.4;625.9;35.4;7.6579442;6.439190614;3.56671182
